sequential,5,Counting Sort,-1,-1,0
sequential,10,Counting Sort,-1,-1,0
sequential,15,Counting Sort,-1,-1,0
sequential,20,Counting Sort,-1,-1,0
sequential,25,Counting Sort,-1,-1,0
sequential,30,Counting Sort,-1,-1,0
sequential,35,Counting Sort,-1,-1,0
sequential,40,Counting Sort,-1,-1,0
sequential,45,Counting Sort,-1,-1,1
sequential,50,Counting Sort,-1,-1,1
sequential,55,Counting Sort,-1,-1,1
sequential,60,Counting Sort,-1,-1,1
sequential,65,Counting Sort,-1,-1,1
sequential,70,Counting Sort,-1,-1,1
sequential,75,Counting Sort,-1,-1,1
sequential,80,Counting Sort,-1,-1,1
sequential,85,Counting Sort,-1,-1,1
sequential,90,Counting Sort,-1,-1,1
sequential,95,Counting Sort,-1,-1,1
sequential,100,Counting Sort,-1,-1,1
sequential,1000,Counting Sort,-1,-1,18
sequential,2000,Counting Sort,-1,-1,155
sequential,3000,Counting Sort,-1,-1,40
sequential,4000,Counting Sort,-1,-1,69
sequential,5000,Counting Sort,-1,-1,68
sequential,6000,Counting Sort,-1,-1,81
sequential,7000,Counting Sort,-1,-1,99
sequential,8000,Counting Sort,-1,-1,144
sequential,9000,Counting Sort,-1,-1,132
sequential,10000,Counting Sort,-1,-1,183
