inverse_sequential,5,Radix Sort,-1,-1,0
inverse_sequential,10,Radix Sort,-1,-1,1
inverse_sequential,15,Radix Sort,-1,-1,1
inverse_sequential,20,Radix Sort,-1,-1,1
inverse_sequential,25,Radix Sort,-1,-1,2
inverse_sequential,30,Radix Sort,-1,-1,2
inverse_sequential,35,Radix Sort,-1,-1,2
inverse_sequential,40,Radix Sort,-1,-1,2
inverse_sequential,45,Radix Sort,-1,-1,3
inverse_sequential,50,Radix Sort,-1,-1,3
inverse_sequential,55,Radix Sort,-1,-1,3
inverse_sequential,60,Radix Sort,-1,-1,4
inverse_sequential,65,Radix Sort,-1,-1,5
inverse_sequential,70,Radix Sort,-1,-1,4
inverse_sequential,75,Radix Sort,-1,-1,4
inverse_sequential,80,Radix Sort,-1,-1,4
inverse_sequential,85,Radix Sort,-1,-1,5
inverse_sequential,90,Radix Sort,-1,-1,5
inverse_sequential,95,Radix Sort,-1,-1,5
inverse_sequential,100,Radix Sort,-1,-1,8
inverse_sequential,1000,Radix Sort,-1,-1,107
inverse_sequential,2000,Radix Sort,-1,-1,270
inverse_sequential,3000,Radix Sort,-1,-1,326
inverse_sequential,4000,Radix Sort,-1,-1,432
inverse_sequential,5000,Radix Sort,-1,-1,552
inverse_sequential,6000,Radix Sort,-1,-1,720
inverse_sequential,7000,Radix Sort,-1,-1,801
inverse_sequential,8000,Radix Sort,-1,-1,917
inverse_sequential,9000,Radix Sort,-1,-1,982
inverse_sequential,10000,Radix Sort,-1,-1,1342
